Job Title,Job Description,Required Skills,Salary Range,Location,Company,Experience Level,Industry,Job Type,Date Posted,Min Salary,Max Salary,Month,Avg Salary,JobID,All,Job Description	
WebDeveloper,BuildfullstacksolutionsusingAzuretoenhanceuserexperience.,"azure,kubernetes,python",£25-£31,HoChiMinhCity,KMSTechnology,Entry-Level,SoftwareDevelopment,Full-Time,2022-09-20,25,31,2022-09,28.0,5313,"WebDeveloper,BuildfullstacksolutionsusingAzuretoenhanceuserexperience.,azure,kubernetes,python,£25-£31,HoChiMinhCity,KMSTechnology,Entry-Level,SoftwareDevelopment,Full-Time,2022-09-20,25,31,2022-09,28.0,5313",5313
FullStackWebDeveloper,DevelopandmaintainwebapplicationsusingFlutterforclientprojects.,"flutter,java,pandas",£18-£23,DaNang,NashTech,Entry-Level,Cybersecurity,Full-Time,2022-09-11,18,23,2022-09,20.5,5314,"FullStackWebDeveloper,DevelopandmaintainwebapplicationsusingFlutterforclientprojects.,flutter,java,pandas,£18-£23,DaNang,NashTech,Entry-Level,Cybersecurity,Full-Time,2022-09-11,18,23,2022-09,20.5,5314",5314
JavaBackendDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingJava.,"java,spring",£55-£66,Remote,ViettelSolutions,Senior,SoftwareDevelopment,Full-Time,2022-06-05,55,66,2022-06,60.5,5315,"JavaBackendDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingJava.,java,spring,£55-£66,Remote,ViettelSolutions,Senior,SoftwareDevelopment,Full-Time,2022-06-05,55,66,2022-06,60.5,5315",5315
FullStackWebDeveloper,BuildfullstacksolutionsusingJavatoenhanceuserexperience.,"aws,java,spring,sql",£36-£49,Hue,NexlifyVietnam,Mid-Level,ArtificialIntelligence,Full-Time,2022-11-04,36,49,2022-11,42.5,5316,"FullStackWebDeveloper,BuildfullstacksolutionsusingJavatoenhanceuserexperience.,aws,java,spring,sql,£36-£49,Hue,NexlifyVietnam,Mid-Level,ArtificialIntelligence,Full-Time,2022-11-04,36,49,2022-11,42.5,5316",5316
DataScientist,IntegrateAPIsandmicroservicesusingSQLforwebsystems.,"azure,pandas,sql",£23-£28,Hanoi,VNG,Entry-Level,CloudComputing,Full-Time,2022-09-03,23,28,2022-09,25.5,5317,"DataScientist,IntegrateAPIsandmicroservicesusingSQLforwebsystems.,azure,pandas,sql,£23-£28,Hanoi,VNG,Entry-Level,CloudComputing,Full-Time,2022-09-03,23,28,2022-09,25.5,5317",5317
WebDeveloper,DesignscalablebackendsystemswithAWStosupportwebplatforms.,"aws,flutter,python",£57-£63,HoChiMinhCity,ViettelSolutions,Senior,CloudComputing,Full-Time,2022-02-22,57,63,2022-02,60.0,5318,"WebDeveloper,DesignscalablebackendsystemswithAWStosupportwebplatforms.,aws,flutter,python,£57-£63,HoChiMinhCity,ViettelSolutions,Senior,CloudComputing,Full-Time,2022-02-22,57,63,2022-02,60.0,5318",5318
CybersecurityAnalyst,DevelopandmaintainwebapplicationsusingDjangoforclientprojects.,"aws,django,pandas,sql",£25-£38,DaNang,ViettelSolutions,Entry-Level,DataScience,Full-Time,2022-06-30,25,38,2022-06,31.5,5319,"CybersecurityAnalyst,DevelopandmaintainwebapplicationsusingDjangoforclientprojects.,aws,django,pandas,sql,£25-£38,DaNang,ViettelSolutions,Entry-Level,DataScience,Full-Time,2022-06-30,25,38,2022-06,31.5,5319",5319
CybersecurityAnalyst,IntegrateAPIsandmicroservicesusingSQLforwebsystems.,"aws,flutter,sql",£57-£62,HoChiMinhCity,Haravan,Senior,WebDevelopment,Full-Time,2022-10-21,57,62,2022-10,59.5,5320,"CybersecurityAnalyst,IntegrateAPIsandmicroservicesusingSQLforwebsystems.,aws,flutter,sql,£57-£62,HoChiMinhCity,Haravan,Senior,WebDevelopment,Full-Time,2022-10-21,57,62,2022-10,59.5,5320",5320
MachineLearningEngineer,BuildfullstacksolutionsusingPandastoenhanceuserexperience.,"pandas,python",£56-£68,HoChiMinhCity,CMCGlobal,Senior,ArtificialIntelligence,Full-Time,2022-02-09,56,68,2022-02,62.0,5321,"MachineLearningEngineer,BuildfullstacksolutionsusingPandastoenhanceuserexperience.,pandas,python,£56-£68,HoChiMinhCity,CMCGlobal,Senior,ArtificialIntelligence,Full-Time,2022-02-09,56,68,2022-02,62.0,5321",5321
WebDeveloper,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,"aws,azure,django,node.js",£54-£61,DaNang,TechcombankIT,Senior,Cybersecurity,Part-Time,2022-02-09,54,61,2022-02,57.5,5322,"WebDeveloper,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,aws,azure,django,node.js,£54-£61,DaNang,TechcombankIT,Senior,Cybersecurity,Part-Time,2022-02-09,54,61,2022-02,57.5,5322",5322
CybersecurityAnalyst,LeaddevelopmentofwebandfullstackprojectsutilizingSpring.,"spring,sql",£56-£62,HoChiMinhCity,KMSTechnology,Senior,SoftwareDevelopment,Full-Time,2022-11-09,56,62,2022-11,59.0,5323,"CybersecurityAnalyst,LeaddevelopmentofwebandfullstackprojectsutilizingSpring.,spring,sql,£56-£62,HoChiMinhCity,KMSTechnology,Senior,SoftwareDevelopment,Full-Time,2022-11-09,56,62,2022-11,59.0,5323",5323
DevOpsEngineer,OptimizeJava-basedwebapplicationswithSQLforperformance.,"react,sql",£29-£39,DaNang,LazadaVietnam,Mid-Level,CloudComputing,Full-Time,2022-05-22,29,39,2022-05,34.0,5324,"DevOpsEngineer,OptimizeJava-basedwebapplicationswithSQLforperformance.,react,sql,£29-£39,DaNang,LazadaVietnam,Mid-Level,CloudComputing,Full-Time,2022-05-22,29,39,2022-05,34.0,5324",5324
JavaBackendDeveloper,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,"node.js,react",£30-£44,Hanoi,KMSTechnology,Entry-Level,Cybersecurity,Full-Time,2022-04-18,30,44,2022-04,37.0,5325,"JavaBackendDeveloper,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,node.js,react,£30-£44,Hanoi,KMSTechnology,Entry-Level,Cybersecurity,Full-Time,2022-04-18,30,44,2022-04,37.0,5325",5325
MachineLearningEngineer,IntegrateAPIsandmicroservicesusingFlutterforwebsystems.,"aws,flutter,python",£56-£61,HoChiMinhCity,TMASolutions,Senior,MobileDevelopment,Full-Time,2022-09-06,56,61,2022-09,58.5,5326,"MachineLearningEngineer,IntegrateAPIsandmicroservicesusingFlutterforwebsystems.,aws,flutter,python,£56-£61,HoChiMinhCity,TMASolutions,Senior,MobileDevelopment,Full-Time,2022-09-06,56,61,2022-09,58.5,5326",5326
FullStackWebDeveloper,OptimizeJava-basedwebapplicationswithDjangoforperformance.,"django,python,react",£57-£69,Hanoi,KMSTechnology,Senior,CloudComputing,Full-Time,2022-02-27,57,69,2022-02,63.0,5327,"FullStackWebDeveloper,OptimizeJava-basedwebapplicationswithDjangoforperformance.,django,python,react,£57-£69,Hanoi,KMSTechnology,Senior,CloudComputing,Full-Time,2022-02-27,57,69,2022-02,63.0,5327",5327
FullStackWebDeveloper,DesignscalablebackendsystemswithPythontosupportwebplatforms.,"pandas,python",£54-£67,Remote,NashTech,Senior,MobileDevelopment,Full-Time,2022-12-12,54,67,2022-12,60.5,5328,"FullStackWebDeveloper,DesignscalablebackendsystemswithPythontosupportwebplatforms.,pandas,python,£54-£67,Remote,NashTech,Senior,MobileDevelopment,Full-Time,2022-12-12,54,67,2022-12,60.5,5328",5328
DevOpsEngineer,DesignscalablebackendsystemswithPandastosupportwebplatforms.,"pandas,python",£63-£68,HoChiMinhCity,ShopeeVietnam,Senior,WebDevelopment,Full-Time,2022-08-28,63,68,2022-08,65.5,5329,"DevOpsEngineer,DesignscalablebackendsystemswithPandastosupportwebplatforms.,pandas,python,£63-£68,HoChiMinhCity,ShopeeVietnam,Senior,WebDevelopment,Full-Time,2022-08-28,63,68,2022-08,65.5,5329",5329
APIDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingPython.,"flutter,python,sql",£58-£72,Remote,FPTSoftware,Senior,CloudComputing,Full-Time,2022-07-20,58,72,2022-07,65.0,5330,"APIDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingPython.,flutter,python,sql,£58-£72,Remote,FPTSoftware,Senior,CloudComputing,Full-Time,2022-07-20,58,72,2022-07,65.0,5330",5330
CybersecurityAnalyst,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,"kubernetes,pandas",£24-£30,CanTho,KMSTechnology,Entry-Level,DataScience,Full-Time,2022-12-26,24,30,2022-12,27.0,5331,"CybersecurityAnalyst,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,kubernetes,pandas,£24-£30,CanTho,KMSTechnology,Entry-Level,DataScience,Full-Time,2022-12-26,24,30,2022-12,27.0,5331",5331
JavaBackendDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingNode.js.,"node.js,spring",£30-£40,Hanoi,AxonActive,Entry-Level,ArtificialIntelligence,Full-Time,2022-04-14,30,40,2022-04,35.0,5332,"JavaBackendDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingNode.js.,node.js,spring,£30-£40,Hanoi,AxonActive,Entry-Level,ArtificialIntelligence,Full-Time,2022-04-14,30,40,2022-04,35.0,5332",5332
DataScientist,IntegrateAPIsandmicroservicesusingSQLforwebsystems.,"flutter,node.js,sql",£63-£77,HoChiMinhCity,Haravan,Senior,CloudComputing,Part-Time,2022-02-17,63,77,2022-02,70.0,5333,"DataScientist,IntegrateAPIsandmicroservicesusingSQLforwebsystems.,flutter,node.js,sql,£63-£77,HoChiMinhCity,Haravan,Senior,CloudComputing,Part-Time,2022-02-17,63,77,2022-02,70.0,5333",5333
WebDeveloper,Createresponsivefront-endinterfaceswithAzureformodernwebapps.,"aws,azure,kubernetes,pandas",£23-£30,HoChiMinhCity,Zalo,Entry-Level,MobileDevelopment,Full-Time,2022-05-09,23,30,2022-05,26.5,5334,"WebDeveloper,Createresponsivefront-endinterfaceswithAzureformodernwebapps.,aws,azure,kubernetes,pandas,£23-£30,HoChiMinhCity,Zalo,Entry-Level,MobileDevelopment,Full-Time,2022-05-09,23,30,2022-05,26.5,5334",5334
MachineLearningEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingReact.,"aws,node.js,pandas,react",£32-£37,HoChiMinhCity,LazadaVietnam,Mid-Level,ITInfrastructure,Full-Time,2022-10-28,32,37,2022-10,34.5,5335,"MachineLearningEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingReact.,aws,node.js,pandas,react,£32-£37,HoChiMinhCity,LazadaVietnam,Mid-Level,ITInfrastructure,Full-Time,2022-10-28,32,37,2022-10,34.5,5335",5335
JavaBackendDeveloper,OptimizeJava-basedwebapplicationswithSpringforperformance.,"azure,java,react,spring",£27-£38,DaNang,NashTech,Mid-Level,Cybersecurity,Full-Time,2022-01-25,27,38,2022-01,32.5,5336,"JavaBackendDeveloper,OptimizeJava-basedwebapplicationswithSpringforperformance.,azure,java,react,spring,£27-£38,DaNang,NashTech,Mid-Level,Cybersecurity,Full-Time,2022-01-25,27,38,2022-01,32.5,5336",5336
DataScientist,OptimizeJava-basedwebapplicationswithReactforperformance.,"django,java,react",£29-£43,HoChiMinhCity,Zalo,Entry-Level,Cybersecurity,Full-Time,2022-08-24,29,43,2022-08,36.0,5337,"DataScientist,OptimizeJava-basedwebapplicationswithReactforperformance.,django,java,react,£29-£43,HoChiMinhCity,Zalo,Entry-Level,Cybersecurity,Full-Time,2022-08-24,29,43,2022-08,36.0,5337",5337
WebDeveloper,OptimizeJava-basedwebapplicationswithPandasforperformance.,"aws,pandas",£36-£43,Hanoi,FPTSoftware,Mid-Level,CloudComputing,Full-Time,2022-04-20,36,43,2022-04,39.5,5338,"WebDeveloper,OptimizeJava-basedwebapplicationswithPandasforperformance.,aws,pandas,£36-£43,Hanoi,FPTSoftware,Mid-Level,CloudComputing,Full-Time,2022-04-20,36,43,2022-04,39.5,5338",5338
APIDeveloper,OptimizeJava-basedwebapplicationswithAzureforperformance.,"azure,django,spring",£35-£48,Hanoi,FPTSoftware,Mid-Level,SoftwareDevelopment,Full-Time,2022-04-21,35,48,2022-04,41.5,5339,"APIDeveloper,OptimizeJava-basedwebapplicationswithAzureforperformance.,azure,django,spring,£35-£48,Hanoi,FPTSoftware,Mid-Level,SoftwareDevelopment,Full-Time,2022-04-21,35,48,2022-04,41.5,5339",5339
MachineLearningEngineer,DesignscalablebackendsystemswithFluttertosupportwebplatforms.,"django,flutter,react",£22-£31,DaNang,ShopeeVietnam,Entry-Level,SoftwareDevelopment,Full-Time,2022-07-13,22,31,2022-07,26.5,5340,"MachineLearningEngineer,DesignscalablebackendsystemswithFluttertosupportwebplatforms.,django,flutter,react,£22-£31,DaNang,ShopeeVietnam,Entry-Level,SoftwareDevelopment,Full-Time,2022-07-13,22,31,2022-07,26.5,5340",5340
DataScientist,DevelopandmaintainwebapplicationsusingJavaforclientprojects.,"azure,java",£20-£29,HoChiMinhCity,VinAI,Entry-Level,Cybersecurity,Full-Time,2022-10-04,20,29,2022-10,24.5,5341,"DataScientist,DevelopandmaintainwebapplicationsusingJavaforclientprojects.,azure,java,£20-£29,HoChiMinhCity,VinAI,Entry-Level,Cybersecurity,Full-Time,2022-10-04,20,29,2022-10,24.5,5341",5341
APIDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingAWS.,"aws,azure,django,kubernetes",£29-£42,HoChiMinhCity,AxonActive,Entry-Level,SoftwareDevelopment,Full-Time,2022-02-06,29,42,2022-02,35.5,5342,"APIDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingAWS.,aws,azure,django,kubernetes,£29-£42,HoChiMinhCity,AxonActive,Entry-Level,SoftwareDevelopment,Full-Time,2022-02-06,29,42,2022-02,35.5,5342",5342
WebDeveloper,DesignscalablebackendsystemswithSpringtosupportwebplatforms.,"node.js,pandas,react,spring",£29-£40,HoChiMinhCity,GrabVietnam,Entry-Level,WebDevelopment,Full-Time,2022-04-26,29,40,2022-04,34.5,5343,"WebDeveloper,DesignscalablebackendsystemswithSpringtosupportwebplatforms.,node.js,pandas,react,spring,£29-£40,HoChiMinhCity,GrabVietnam,Entry-Level,WebDevelopment,Full-Time,2022-04-26,29,40,2022-04,34.5,5343",5343
JavaBackendDeveloper,OptimizeJava-basedwebapplicationswithAWSforperformance.,"aws,azure,sql",£25-£40,Hanoi,ShopeeVietnam,Entry-Level,WebDevelopment,Part-Time,2022-05-14,25,40,2022-05,32.5,5344,"JavaBackendDeveloper,OptimizeJava-basedwebapplicationswithAWSforperformance.,aws,azure,sql,£25-£40,Hanoi,ShopeeVietnam,Entry-Level,WebDevelopment,Part-Time,2022-05-14,25,40,2022-05,32.5,5344",5344
MachineLearningEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,"aws,azure,java,react",£38-£51,Hanoi,LazadaVietnam,Mid-Level,ITInfrastructure,Part-Time,2022-05-28,38,51,2022-05,44.5,5345,"MachineLearningEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,aws,azure,java,react,£38-£51,Hanoi,LazadaVietnam,Mid-Level,ITInfrastructure,Part-Time,2022-05-28,38,51,2022-05,44.5,5345",5345
DevOpsEngineer,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,"node.js,python",£32-£45,Hanoi,Tiki,Mid-Level,MobileDevelopment,Full-Time,2022-09-01,32,45,2022-09,38.5,5346,"DevOpsEngineer,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,node.js,python,£32-£45,Hanoi,Tiki,Mid-Level,MobileDevelopment,Full-Time,2022-09-01,32,45,2022-09,38.5,5346",5346
CybersecurityAnalyst,LeaddevelopmentofwebandfullstackprojectsutilizingSQL.,"aws,react,sql",£41-£49,HoChiMinhCity,ShopeeVietnam,Mid-Level,DataScience,Full-Time,2022-11-19,41,49,2022-11,45.0,5347,"CybersecurityAnalyst,LeaddevelopmentofwebandfullstackprojectsutilizingSQL.,aws,react,sql,£41-£49,HoChiMinhCity,ShopeeVietnam,Mid-Level,DataScience,Full-Time,2022-11-19,41,49,2022-11,45.0,5347",5347
DevOpsEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,"aws,azure,node.js,python",£20-£29,HoChiMinhCity,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2022-11-10,20,29,2022-11,24.5,5348,"DevOpsEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,aws,azure,node.js,python,£20-£29,HoChiMinhCity,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2022-11-10,20,29,2022-11,24.5,5348",5348
DataScientist,DesignscalablebackendsystemswithNode.jstosupportwebplatforms.,"node.js,spring",£23-£34,HoChiMinhCity,GrabVietnam,Entry-Level,MobileDevelopment,Contract-Type,2022-09-08,23,34,2022-09,28.5,5349,"DataScientist,DesignscalablebackendsystemswithNode.jstosupportwebplatforms.,node.js,spring,£23-£34,HoChiMinhCity,GrabVietnam,Entry-Level,MobileDevelopment,Contract-Type,2022-09-08,23,34,2022-09,28.5,5349",5349
MachineLearningEngineer,IntegrateAPIsandmicroservicesusingKubernetesforwebsystems.,"django,java,kubernetes",£19-£33,Remote,GrabVietnam,Entry-Level,WebDevelopment,Full-Time,2022-02-28,19,33,2022-02,26.0,5350,"MachineLearningEngineer,IntegrateAPIsandmicroservicesusingKubernetesforwebsystems.,django,java,kubernetes,£19-£33,Remote,GrabVietnam,Entry-Level,WebDevelopment,Full-Time,2022-02-28,19,33,2022-02,26.0,5350",5350
JavaBackendDeveloper,IntegrateAPIsandmicroservicesusingReactforwebsystems.,"aws,flutter,java,react",£58-£68,HaiPhong,NexlifyVietnam,Senior,MobileDevelopment,Full-Time,2022-07-03,58,68,2022-07,63.0,5351,"JavaBackendDeveloper,IntegrateAPIsandmicroservicesusingReactforwebsystems.,aws,flutter,java,react,£58-£68,HaiPhong,NexlifyVietnam,Senior,MobileDevelopment,Full-Time,2022-07-03,58,68,2022-07,63.0,5351",5351
DevOpsEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingAWS.,"aws,flutter,java,pandas",£42-£48,Hanoi,TechcombankIT,Mid-Level,WebDevelopment,Part-Time,2022-10-25,42,48,2022-10,45.0,5352,"DevOpsEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingAWS.,aws,flutter,java,pandas,£42-£48,Hanoi,TechcombankIT,Mid-Level,WebDevelopment,Part-Time,2022-10-25,42,48,2022-10,45.0,5352",5352
DevOpsEngineer,BuildfullstacksolutionsusingReacttoenhanceuserexperience.,"flutter,react,sql",£52-£67,DaNang,TMASolutions,Senior,Cybersecurity,Full-Time,2022-05-31,52,67,2022-05,59.5,5353,"DevOpsEngineer,BuildfullstacksolutionsusingReacttoenhanceuserexperience.,flutter,react,sql,£52-£67,DaNang,TMASolutions,Senior,Cybersecurity,Full-Time,2022-05-31,52,67,2022-05,59.5,5353",5353
JavaBackendDeveloper,Createresponsivefront-endinterfaceswithReactformodernwebapps.,"azure,java,pandas,react",£57-£67,DaNang,ViettelSolutions,Senior,SoftwareDevelopment,Full-Time,2022-12-25,57,67,2022-12,62.0,5354,"JavaBackendDeveloper,Createresponsivefront-endinterfaceswithReactformodernwebapps.,azure,java,pandas,react,£57-£67,DaNang,ViettelSolutions,Senior,SoftwareDevelopment,Full-Time,2022-12-25,57,67,2022-12,62.0,5354",5354
CybersecurityAnalyst,DevelopandmaintainwebapplicationsusingDjangoforclientprojects.,"django,java",£27-£32,Hanoi,Tiki,Entry-Level,Cybersecurity,Part-Time,2022-11-17,27,32,2022-11,29.5,5355,"CybersecurityAnalyst,DevelopandmaintainwebapplicationsusingDjangoforclientprojects.,django,java,£27-£32,Hanoi,Tiki,Entry-Level,Cybersecurity,Part-Time,2022-11-17,27,32,2022-11,29.5,5355",5355
DevOpsEngineer,Createresponsivefront-endinterfaceswithSpringformodernwebapps.,"azure,python,spring,sql",£56-£62,HoChiMinhCity,LazadaVietnam,Senior,MobileDevelopment,Contract-Type,2022-06-15,56,62,2022-06,59.0,5356,"DevOpsEngineer,Createresponsivefront-endinterfaceswithSpringformodernwebapps.,azure,python,spring,sql,£56-£62,HoChiMinhCity,LazadaVietnam,Senior,MobileDevelopment,Contract-Type,2022-06-15,56,62,2022-06,59.0,5356",5356
MachineLearningEngineer,DesignscalablebackendsystemswithAWStosupportwebplatforms.,"aws,python,react",£34-£45,DaNang,Tiki,Mid-Level,MobileDevelopment,Full-Time,2022-11-21,34,45,2022-11,39.5,5357,"MachineLearningEngineer,DesignscalablebackendsystemswithAWStosupportwebplatforms.,aws,python,react,£34-£45,DaNang,Tiki,Mid-Level,MobileDevelopment,Full-Time,2022-11-21,34,45,2022-11,39.5,5357",5357
APIDeveloper,DevelopandmaintainwebapplicationsusingSQLforclientprojects.,"java,node.js,python,sql",£55-£64,HoChiMinhCity,Zalo,Senior,ITInfrastructure,Full-Time,2022-10-22,55,64,2022-10,59.5,5358,"APIDeveloper,DevelopandmaintainwebapplicationsusingSQLforclientprojects.,java,node.js,python,sql,£55-£64,HoChiMinhCity,Zalo,Senior,ITInfrastructure,Full-Time,2022-10-22,55,64,2022-10,59.5,5358",5358
DevOpsEngineer,Createresponsivefront-endinterfaceswithJavaformodernwebapps.,"java,react,spring,sql",£33-£47,Hanoi,KMSTechnology,Mid-Level,ArtificialIntelligence,Part-Time,2022-02-27,33,47,2022-02,40.0,5359,"DevOpsEngineer,Createresponsivefront-endinterfaceswithJavaformodernwebapps.,java,react,spring,sql,£33-£47,Hanoi,KMSTechnology,Mid-Level,ArtificialIntelligence,Part-Time,2022-02-27,33,47,2022-02,40.0,5359",5359
MachineLearningEngineer,DevelopandmaintainwebapplicationsusingAzureforclientprojects.,"azure,java,node.js",£20-£32,Remote,NashTech,Entry-Level,ArtificialIntelligence,Part-Time,2022-12-01,20,32,2022-12,26.0,5360,"MachineLearningEngineer,DevelopandmaintainwebapplicationsusingAzureforclientprojects.,azure,java,node.js,£20-£32,Remote,NashTech,Entry-Level,ArtificialIntelligence,Part-Time,2022-12-01,20,32,2022-12,26.0,5360",5360
DataScientist,IntegrateAPIsandmicroservicesusingAWSforwebsystems.,"aws,django",£15-£27,DaNang,TMASolutions,Entry-Level,MobileDevelopment,Full-Time,2022-07-27,15,27,2022-07,21.0,5361,"DataScientist,IntegrateAPIsandmicroservicesusingAWSforwebsystems.,aws,django,£15-£27,DaNang,TMASolutions,Entry-Level,MobileDevelopment,Full-Time,2022-07-27,15,27,2022-07,21.0,5361",5361
FullStackWebDeveloper,OptimizeJava-basedwebapplicationswithDjangoforperformance.,"django,sql",£60-£68,Hanoi,Zalo,Senior,CloudComputing,Part-Time,2022-08-08,60,68,2022-08,64.0,5362,"FullStackWebDeveloper,OptimizeJava-basedwebapplicationswithDjangoforperformance.,django,sql,£60-£68,Hanoi,Zalo,Senior,CloudComputing,Part-Time,2022-08-08,60,68,2022-08,64.0,5362",5362
DevOpsEngineer,IntegrateAPIsandmicroservicesusingPythonforwebsystems.,"java,node.js,python,sql",£21-£30,HoChiMinhCity,CMCGlobal,Entry-Level,CloudComputing,Full-Time,2022-06-22,21,30,2022-06,25.5,5363,"DevOpsEngineer,IntegrateAPIsandmicroservicesusingPythonforwebsystems.,java,node.js,python,sql,£21-£30,HoChiMinhCity,CMCGlobal,Entry-Level,CloudComputing,Full-Time,2022-06-22,21,30,2022-06,25.5,5363",5363
